380,10
384,10
388,10
392,10
396,10
400,10
404,10
408,10
412,10
416,10
420,10
424,10
428,10
432,10
436,10
440,10
444,10
448,10
452,10
456,10
460,10
464,10
468,10
472,10
476,10
480,10
484,10
488,10
492,10
496,10
500,10
504,10
508,10
512,10
516,10
520,10
524,10
528,10
532,10
536,10
540,10
544,10
548,10
552,10
556,10
560,10
564,10
568,10
572,10
576,10
580,10
584,10
588,10
592,10
596,10
600,10
604,10
608,10
612,10
616,10
620,10
624,10
628,10
632,10
636,10
640,10
644,10
648,10
652,10
656,10
660,10
664,10
668,10
672,10
676,10
680,10
684,10
688,10
692,10
696,10
700,10
704,10
708,10
712,10
716,10
720,10
724,10
728,10
732,10
736,10
740,10
744,10
748,10
752,10
756,10
760,10
764,10
768,10
772,10
776,10
780,10
