380,100
384,100
388,100
392,100
396,100
400,100
404,100
408,100
412,100
416,100
420,100
424,100
428,100
432,100
436,100
440,100
444,100
448,100
452,100
456,100
460,100
464,100
468,100
472,100
476,100
480,100
484,100
488,100
492,100
496,100
500,100
504,100
508,100
512,100
516,100
520,100
524,100
528,100
532,100
536,100
540,100
544,100
548,100
552,100
556,100
560,100
564,100
568,100
572,100
576,100
580,100
584,100
588,100
592,100
596,100
600,100
604,100
608,100
612,100
616,100
620,100
624,100
628,100
632,100
636,100
640,100
644,100
648,100
652,100
656,100
660,100
664,100
668,100
672,100
676,100
680,100
684,100
688,100
692,100
696,100
700,100
704,100
708,100
712,100
716,100
720,100
724,100
728,100
732,100
736,100
740,100
744,100
748,100
752,100
756,100
760,100
764,100
768,100
772,100
776,100
780,100
